product_id,product_name,category,subcategory,brand,price,mrp,discount_percent,description,rating,num_reviews,image_url,stock,is_featured,tags,category_enc,subcategory_enc,price_norm,rating_norm,discount_norm,reviews_norm,popularity_score
P000239,Apple Laptop Pro 648,Electronics,Laptop,Apple,184521.99,281131.56,34.4,"Premium quality Laptop by Apple. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.4,23748,https://picsum.photos/seed/desk47/400/400,424,False,"trending,bestseller,new arrival",3,39,0.9235073272206976,0.6,0.8908450704225351,0.9499459848757652,0.706107855269898
P000240,Bose Laptop Plus 923,Electronics,Laptop,Bose,120980.49,185924.05,34.9,"Premium quality Laptop by Bose. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.5,24964,https://picsum.photos/seed/laptop48/400/400,300,False,"bestseller,recommended,bose",3,39,0.6053190765928241,0.875,0.908450704225352,0.9985996078902092,0.835777468395376
P000241,Dell Laptop Plus 294,Electronics,Laptop,Dell,61333.42,95342.62,35.7,"Premium quality Laptop by Dell. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.3,24301,https://picsum.photos/seed/computer48/400/400,60,False,"recommended,dell,new arrival",3,39,0.3066324409550389,0.575,0.9366197183098594,0.9720721802104588,0.7107182208201395
P000242,Bose Laptop Plus 665,Electronics,Laptop,Bose,141048.95,183126.11,23.0,"Premium quality Laptop by Bose. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.8,10543,https://picsum.photos/seed/notebook48/400/400,397,False,"recommended,trending,new arrival",3,39,0.7058132131837994,0.7,0.4894366197183099,0.4215980474532869,0.500974809566397
P000243,Dell Laptop Max 577,Electronics,Laptop,Dell,62375.03,79828.95,21.9,"Premium quality Laptop by Dell. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.3,3236,https://picsum.photos/seed/macbook48/400/400,411,False,"recommended,sale,electronics",3,39,0.3118483717048088,0.825,0.4507042253521126,0.129236186132117,0.4428382989490579
P000244,OnePlus Laptop Lite 984,Electronics,Laptop,OnePlus,74769.28,97720.84,23.5,"Premium quality Laptop by OnePlus. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.5,7255,https://picsum.photos/seed/desk48/400/400,379,False,"trending,recommended,sale",3,39,0.3739133957496381,0.875,0.5070422535211268,0.290041211539231,0.5275707620668999
P000245,Bose Laptop Plus 437,Electronics,Laptop,Bose,144281.38,180004.89,19.8,"Premium quality Laptop by Bose. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.0,7542,https://picsum.photos/seed/laptop49/400/400,194,False,"bestseller,recommended,trending",3,39,0.7219998195273238,0.5,0.3767605633802817,0.3015244268395151,0.3620476339008725
P000246,Dell Laptop Ultra 757,Electronics,Laptop,Dell,52207.02,78874.16,33.8,"Premium quality Laptop by Dell. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.6,24240,https://picsum.photos/seed/computer49/400/400,251,False,"new arrival,dell,sale",3,39,0.260931391239023,0.65,0.8697183098591549,0.9696314968191092,0.7298287703655615
P000247,LG Laptop Lite 757,Electronics,Laptop,LG,98173.95,152999.16,35.8,"Premium quality Laptop by LG. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.5,1929,https://picsum.photos/seed/notebook49/400/400,268,True,"lg,sale,new arrival",3,39,0.4911138238764949,0.625,0.9401408450704224,0.076941543632217,0.5179506670318393
P000248,Samsung Laptop Ultra 336,Electronics,Laptop,Samsung,153102.43,199981.8,23.4,"Premium quality Laptop by Samsung. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.4,2232,https://picsum.photos/seed/macbook49/400/400,362,False,"bestseller,trending,recommended",3,39,0.7661718089861972,0.6,0.5035211267605634,0.0890649381826911,0.3467008973780264
P000249,Dell Laptop Lite 594,Electronics,Laptop,Dell,13028.57,18485.77,29.5,"Premium quality Laptop by Dell. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",5.0,21608,https://picsum.photos/seed/desk49/400/400,249,True,"sale,laptop,recommended",3,39,0.0647427197753085,1.0,0.7183098591549296,0.8643220101628455,0.9102591824302352
P000250,LG Laptop Elite 117,Electronics,Laptop,LG,144715.35,197951.65,26.9,"Premium quality Laptop by LG. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.2,16461,https://picsum.photos/seed/laptop/400/400,416,False,"sale,recommended,lg",3,39,0.7241729529145586,0.8,0.6267605633802816,0.6583843476173328,0.6444486061731087
P000251,Apple Laptop Plus 296,Electronics,Laptop,Apple,183690.72,250222.16,26.6,"Premium quality Laptop by Apple. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.0,20313,https://picsum.photos/seed/computer/400/400,269,False,"new arrival,electronics,bestseller",3,39,0.9193446878889312,0.5,0.6161971830985916,0.8125075021005881,0.5768072031999946
P000252,Apple Laptop Lite 349,Electronics,Laptop,Apple,75236.27,98033.89,23.3,"Premium quality Laptop by Apple. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.6,22852,https://picsum.photos/seed/notebook/400/400,115,False,"apple,new arrival,sale",3,39,0.3762518789639266,0.8999999999999999,0.5,0.9140959468651222,0.7549335814027927
P000253,Samsung Laptop Lite 587,Electronics,Laptop,Samsung,19605.6,25284.01,22.5,"Premium quality Laptop by Samsung. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",5.0,1843,https://picsum.photos/seed/macbook/400/400,326,True,"electronics,laptop,bestseller",3,39,0.0976776311328786,1.0,0.471830985915493,0.0735005801624454,0.5964998509441799
P000254,HP Laptop Pro 640,Electronics,Laptop,HP,129335.54,163691.63,21.0,"Premium quality Laptop by HP. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.7,1399,https://picsum.photos/seed/desk/400/400,117,False,"recommended,electronics,laptop",3,39,0.647157540327681,0.925,0.4190140845070422,0.0557356059696715,0.4523595747654414
P000255,Apple Laptop Lite 677,Electronics,Laptop,Apple,137200.32,170153.99,19.4,"Premium quality Laptop by Apple. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",2.8,21569,https://picsum.photos/seed/laptop1/400/400,16,False,"new arrival,laptop,apple",3,39,0.6865409447133675,0.4499999999999999,0.3626760563380281,0.8627615732405073,0.5363679590848818
P000256,Bose Laptop Max 178,Electronics,Laptop,Bose,29693.12,44846.87,33.8,"Premium quality Laptop by Bose. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.5,9811,https://picsum.photos/seed/computer1/400/400,83,False,"sale,new arrival,trending",3,39,0.1481915526168488,0.625,0.8697183098591549,0.392309846757092,0.5177661928438554
P000257,Dell Laptop Ultra 841,Electronics,Laptop,Dell,77384.4,113745.21,32.0,"Premium quality Laptop by Dell. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.9,2574,https://picsum.photos/seed/notebook1/400/400,256,False,"new arrival,laptop,sale",3,39,0.3870087815680711,0.975,0.8063380281690141,0.1027487696555035,0.5469127736047784
P000258,HP Laptop Lite 887,Electronics,Laptop,HP,47195.66,53709.09,12.1,"Premium quality Laptop by HP. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.4,20120,https://picsum.photos/seed/macbook1/400/400,488,False,"new arrival,laptop,recommended",3,39,0.2358366756332142,0.6,0.1056338028169013,0.8047853398951705,0.537519939385845
P000259,Xiaomi Laptop Plus 464,Electronics,Laptop,Xiaomi,156925.08,207968.9,24.5,"Premium quality Laptop by Xiaomi. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.2,18126,https://picsum.photos/seed/desk1/400/400,481,False,"electronics,new arrival,trending",3,39,0.7853139808937322,0.8,0.5422535211267606,0.7250030008402352,0.6550890784630965
P000260,HP Laptop Plus 830,Electronics,Laptop,HP,18052.13,25441.01,29.0,"Premium quality Laptop by HP. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.5,2413,https://picsum.photos/seed/laptop2/400/400,42,False,"sale,new arrival,recommended",3,39,0.0898985276854799,0.875,0.7007042253521126,0.0963069659504661,0.48881307188548
P000261,Sony Tablet Pro 193,Electronics,Tablet,Sony,148190.4,186473.78,20.5,"Premium quality Tablet by Sony. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.2,175,https://picsum.photos/seed/ipad2/400/400,482,False,"new arrival,sale,electronics",3,72,0.7415744949043509,0.55,0.4014084507042254,0.0067618933301324,0.2825779302711801
P000262,Apple Tablet Max 670,Electronics,Tablet,Apple,27367.89,32668.94,16.2,"Premium quality Tablet by Apple. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.9,18182,https://picsum.photos/seed/screen2/400/400,262,False,"tablet,recommended,electronics",3,72,0.1365478100862593,0.725,0.25,0.7272436282159004,0.5820352698755651
P000263,LG Tablet Elite 984,Electronics,Tablet,LG,19518.79,27307.21,28.5,"Premium quality Tablet by LG. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",1.5,12628,https://picsum.photos/seed/digital2/400/400,6,False,"sale,recommended,tablet",3,72,0.0972429243343768,0.125,0.6830985915492959,0.5050214059936782,0.3292222808301817
P000264,LG Tablet Lite 633,Electronics,Tablet,LG,181135.31,287839.68,37.1,"Premium quality Tablet by LG. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.1,5561,https://picsum.photos/seed/touchscreen2/400/400,350,False,"electronics,recommended,sale",3,72,0.90654830383226,0.525,0.9859154929577466,0.222262233425359,0.4356791056425377
P000265,Xiaomi Tablet Max 382,Electronics,Tablet,Xiaomi,99130.66,112179.58,11.6,"Premium quality Tablet by Xiaomi. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.7,13803,https://picsum.photos/seed/tablet3/400/400,153,False,"xiaomi,electronics,sale",3,72,0.4959046122786918,0.675,0.0880281690140845,0.5520345696795103,0.4764163247399413
P000266,OnePlus Tablet Lite 300,Electronics,Tablet,OnePlus,144457.99,194715.1,25.8,"Premium quality Tablet by OnePlus. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.0,15008,https://picsum.photos/seed/ipad3/400/400,54,False,"tablet,bestseller,electronics",3,72,0.7228842057464623,0.5,0.5880281690140846,0.6002480694594486,0.4982910496629197
P000267,Bose Tablet Max 442,Electronics,Tablet,Bose,76597.1,117277.76,34.7,"Premium quality Tablet by Bose. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",5.0,14115,https://picsum.photos/seed/screen3/400/400,417,False,"electronics,recommended,sale",3,72,0.383066324910307,1.0,0.9014084507042256,0.5645180650582162,0.7327925903760095
P000268,Bose Tablet Elite 281,Electronics,Tablet,Bose,189507.51,227489.69,16.7,"Premium quality Tablet by Bose. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",2.8,13054,https://picsum.photos/seed/digital3/400/400,495,False,"recommended,trending,bose",3,72,0.94847264732284,0.4499999999999999,0.2676056338028169,0.5220661785299884,0.4028640075559184
P000269,Dell Tablet Max 473,Electronics,Tablet,Dell,75834.01,114376.44,33.7,"Premium quality Tablet by Dell. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.6,3736,https://picsum.photos/seed/touchscreen3/400/400,477,False,"electronics,new arrival,trending",3,72,0.379245101423741,0.65,0.8661971830985916,0.1492417877005561,0.4421642031599834
P000270,Samsung Tablet Ultra 314,Electronics,Tablet,Samsung,190646.92,253715.04,24.9,"Premium quality Tablet by Samsung. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.0,14372,https://picsum.photos/seed/tablet4/400/400,408,False,"samsung,sale,bestseller",3,72,0.9541783180206974,0.75,0.556338028169014,0.574800944264394,0.58463103471789
P000271,Asus Tablet Elite 774,Electronics,Tablet,Asus,28695.65,35910.2,20.1,"Premium quality Tablet by Asus. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",5.0,5055,https://picsum.photos/seed/ipad4/400/400,366,False,"sale,tablet,bestseller",3,72,0.1431966558272894,1.0,0.3873239436619718,0.2020165646380986,0.5288043891726303
P000272,Bose Tablet Lite 990,Electronics,Tablet,Bose,96366.71,125315.52,23.1,"Premium quality Tablet by Bose. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",2.8,22670,https://picsum.photos/seed/screen4/400/400,214,False,"new arrival,recommended,trending",3,72,0.4820639504226936,0.4499999999999999,0.4929577464788733,0.9068139078942103,0.5713285297348045
P000273,Bose Tablet Plus 773,Electronics,Tablet,Bose,127996.89,146235.29,12.5,"Premium quality Tablet by Bose. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.8,21785,https://picsum.photos/seed/digital4/400/400,181,False,"tablet,trending,new arrival",3,72,0.6404541621936584,0.95,0.1197183098591549,0.871403993118073,0.7029491440701988
P000274,HP Tablet Max 208,Electronics,Tablet,HP,193394.42,244798.34,21.0,"Premium quality Tablet by HP. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.9,350,https://picsum.photos/seed/touchscreen4/400/400,50,False,"bestseller,recommended,electronics",3,72,0.9679366054171248,0.725,0.4190140845070422,0.0137638538790861,0.3576694615337364
P000275,HP Tablet Ultra 612,Electronics,Tablet,HP,93148.58,134113.25,30.5,"Premium quality Tablet by HP. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.2,4944,https://picsum.photos/seed/tablet5/400/400,176,False,"recommended,tablet,electronics",3,72,0.4659489522719877,0.55,0.7535211267605634,0.1975753210899051,0.4021795313955513
P000276,HP Tablet Ultra 245,Electronics,Tablet,HP,184187.96,210513.47,12.5,"Premium quality Tablet by HP. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.2,11419,https://picsum.photos/seed/ipad5/400/400,159,False,"bestseller,trending,recommended",3,72,0.9218346499726436,0.8,0.1197183098591549,0.4566478614011923,0.4977844979692906
